points,pass_atts,pass_cmps,pass_yds,pass_tds,pass_ints,pass_2pts,rush_atts,rush_yds,rush_tds,rush_2pts,recs,rec_yds,rec_tds,rec_2pts,fumbles_lost,is_QB,is_RB,is_WR,is_TE,prev_points
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
63.00,0,0,0,0,0,0,74,330,3,0,9,69,0,0,0,0,1,0,0,118.00
88.00,0,0,0,0,0,0,125,547,5,0,10,54,0,0,1,0,1,0,0,116.00
88.00,0,0,0,0,0,0,125,547,5,0,10,54,0,0,1,0,1,0,0,116.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
355.00,0,0,0,0,0,0,290,"1,361",8,0,83,854,3,0,0,0,1,0,0,107.00
355.00,0,0,0,0,0,0,290,"1,361",8,0,83,854,3,0,0,0,1,0,0,107.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
88.00,0,0,0,0,0,0,169,528,2,0,15,113,1,0,0,0,1,0,0,101.00
240.00,0,0,0,0,0,0,206,"1,033",9,0,40,291,5,0,3,0,1,0,0,98.00
189.00,0,0,0,0,0,0,223,860,7,0,34,322,1,0,1,0,1,0,0,94.00
37.00,0,0,0,0,0,0,0,0,0,0,19,182,1,0,2,0,1,0,0,91.00
176.00,0,0,0,0,0,0,265,"1,074",8,0,17,155,0,0,0,0,1,0,0,89.00
176.00,0,0,0,0,0,0,265,"1,074",8,0,17,155,0,0,0,0,1,0,0,89.00
55.00,0,0,0,0,0,0,40,131,0,0,26,197,1,0,1,0,1,0,0,83.00
55.00,0,0,0,0,0,0,40,131,0,0,26,197,1,0,1,0,1,0,0,83.00
292.00,0,0,0,0,0,0,280,"1,306",13,0,37,367,4,0,2,0,1,0,0,79.00
292.00,0,0,0,0,0,0,280,"1,306",13,0,37,367,4,0,2,0,1,0,0,79.00
65.00,0,0,0,0,0,0,83,333,4,0,12,68,0,0,1,0,1,0,0,77.00
25.00,0,0,0,0,0,0,39,153,0,0,6,86,0,0,0,0,1,0,0,74.00
265.00,1,1,5,1,0,0,260,"1,246",8,0,38,327,5,0,2,0,1,0,0,74.00
59.00,0,0,0,0,0,0,78,300,0,0,19,125,1,0,1,0,1,0,0,73.00
87.00,0,0,0,0,0,0,113,538,0,0,27,135,0,0,0,0,1,0,0,72.00
25.00,0,0,0,0,0,0,37,78,0,0,12,93,0,0,0,0,1,0,0,71.00
25.00,0,0,0,0,0,0,37,78,0,0,12,93,0,0,0,0,1,0,0,71.00
48.00,0,0,0,0,0,0,51,343,3,0,4,23,0,0,2,0,1,0,0,70.00
170.00,0,0,0,0,0,0,201,660,3,0,46,395,2,0,2,0,1,0,0,68.00
176.00,1,0,0,0,0,0,141,525,2,1,66,501,1,0,0,0,1,0,0,67.00
176.00,1,0,0,0,0,0,141,525,2,1,66,501,1,0,0,0,1,0,0,67.00
59.00,0,0,0,0,0,0,76,362,3,0,8,63,0,0,2,0,1,0,0,63.00
41.00,0,0,0,0,0,0,46,172,4,0,2,16,0,0,0,0,1,0,0,60.00
114.00,0,0,0,0,0,0,66,246,3,0,45,352,1,0,2,0,1,0,0,56.00
84.00,0,0,0,0,0,0,152,569,2,0,18,133,0,0,2,0,1,0,0,54.00
84.00,0,0,0,0,0,0,152,569,2,0,18,133,0,0,2,0,1,0,0,54.00
42.00,0,0,0,0,0,0,29,99,0,0,18,217,0,0,0,0,1,0,0,47.00
128.00,0,0,0,0,0,0,179,765,4,0,16,148,1,0,1,0,1,0,0,45.00
62.00,0,0,0,0,0,0,85,223,0,0,29,211,0,0,0,0,1,0,0,43.00
47.00,0,0,0,0,0,0,14,113,1,0,23,156,0,0,0,0,1,0,0,42.00
47.00,0,0,0,0,0,0,14,113,1,0,23,156,0,0,0,0,1,0,0,42.00
51.00,0,0,0,0,0,0,36,122,0,0,21,187,1,0,0,0,1,0,0,40.00
66.00,0,0,0,0,0,0,10,32,0,0,38,296,1,0,2,0,1,0,0,40.00
66.00,0,0,0,0,0,0,10,32,0,0,38,296,1,0,2,0,1,0,0,40.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
21.00,0,0,0,0,0,0,36,158,0,0,5,57,0,0,0,0,1,0,0,34.00
184.00,0,0,0,0,0,0,164,570,9,2,44,312,1,0,1,0,1,0,0,32.00
32.00,0,0,0,0,0,0,32,145,1,0,5,60,1,0,0,0,1,0,0,31.00
66.00,0,0,0,0,0,0,74,310,0,0,16,186,2,0,1,0,1,0,0,31.00
66.00,0,0,0,0,0,0,74,310,0,0,16,186,2,0,1,0,1,0,0,31.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
133.00,0,0,0,0,0,0,217,721,7,0,18,130,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
59.00,0,0,0,0,0,0,76,293,1,0,18,152,0,0,2,0,1,0,0,25.00
59.00,0,0,0,0,0,0,76,293,1,0,18,152,0,0,2,0,1,0,0,25.00
106.00,0,0,0,0,0,0,171,673,4,0,11,64,1,0,1,0,1,0,0,23.00
195.00,0,0,0,0,0,0,125,581,8,0,36,457,4,0,1,0,1,0,0,396.00
195.00,0,0,0,0,0,0,125,581,8,0,36,457,4,0,1,0,1,0,0,396.00
107.00,0,0,0,0,0,0,113,556,3,0,24,136,0,0,0,0,1,0,0,307.00
171.00,0,0,0,0,0,0,203,895,3,1,32,292,2,0,2,0,1,0,0,288.00
175.00,0,0,0,0,0,0,193,702,6,0,44,322,1,0,2,0,1,0,0,285.00
305.00,0,0,0,0,0,0,265,"1,056",11,0,73,578,3,0,2,0,1,0,0,271.00
101.00,0,0,0,0,0,0,184,641,0,0,33,192,0,0,4,0,1,0,0,242.00
194.00,0,0,0,0,0,0,166,769,6,1,50,405,0,0,1,0,1,0,0,229.00
116.00,0,0,0,0,0,0,165,703,6,0,6,43,1,0,0,0,1,0,0,226.00
116.00,0,0,0,0,0,0,165,703,6,0,6,43,1,0,0,0,1,0,0,226.00
38.00,0,0,0,0,0,0,49,187,1,1,7,90,0,0,0,0,1,0,0,205.00
184.00,0,0,0,0,0,0,260,967,6,0,34,267,1,0,3,0,1,0,0,203.00
190.00,0,0,0,0,0,0,266,"1,066",6,0,41,232,0,0,1,0,1,0,0,198.00
126.00,0,0,0,0,0,0,185,706,4,0,19,182,1,0,0,0,1,0,0,195.00
126.00,0,0,0,0,0,0,70,313,1,0,47,388,2,0,0,0,1,0,0,187.00
198.00,0,0,0,0,0,0,229,"1,106",10,0,21,188,0,0,1,0,1,0,0,185.00
77.00,0,0,0,0,0,0,115,470,3,0,11,53,0,0,0,0,1,0,0,184.00
78.00,0,0,0,0,0,0,72,403,6,0,6,5,0,0,0,0,1,0,0,183.00
221.00,0,0,0,0,0,0,194,872,8,0,47,397,2,0,1,0,1,0,0,180.00
42.00,0,0,0,0,0,0,87,392,1,0,2,14,0,0,3,0,1,0,0,179.00
204.00,0,0,0,0,0,0,218,898,4,0,44,389,3,1,1,0,1,0,0,172.00
163.00,0,0,0,0,0,0,223,794,11,1,15,79,1,0,3,0,1,0,0,168.00
23.00,0,0,0,0,0,0,62,231,0,0,4,21,0,0,2,0,1,0,0,158.00
168.00,0,0,0,0,0,0,43,133,0,0,80,697,3,0,1,0,1,0,0,152.00
113.00,0,0,0,0,0,0,22,56,2,0,40,410,4,0,0,0,1,0,0,151.00
137.00,0,0,0,0,0,0,83,317,3,0,55,388,1,0,0,0,1,0,0,149.00
118.00,0,0,0,0,0,0,106,539,6,0,20,146,1,0,3,0,1,0,0,140.00
157.00,0,0,0,0,0,0,242,989,6,0,16,99,1,0,2,0,1,0,0,139.00
72.00,0,0,0,0,0,0,52,271,2,0,21,173,1,0,0,0,1,0,0,138.00
83.00,0,0,0,0,0,0,35,216,0,0,35,240,2,0,0,0,1,0,0,136.00
39.00,0,0,0,0,0,0,3,14,0,0,15,136,2,0,0,0,1,0,0,132.00
151.00,0,0,0,0,0,0,104,379,0,0,61,534,2,0,0,0,1,0,0,132.00
151.00,0,0,0,0,0,0,104,379,0,0,61,534,2,0,0,0,1,0,0,132.00
25.00,0,0,0,0,0,0,54,243,0,0,3,16,0,0,0,0,1,0,0,128.00
156.00,0,0,0,0,0,0,195,863,3,0,29,296,1,0,2,0,1,0,0,127.00
145.00,0,0,0,0,0,0,182,740,2,0,36,279,1,0,0,0,1,0,0,126.00
32.00,0,0,0,0,0,0,29,112,0,0,19,132,0,0,0,0,1,0,0,123.00
32.00,0,0,0,0,0,0,29,112,0,0,19,132,0,0,0,0,1,0,0,123.00
49.00,0,0,0,0,0,0,47,267,3,0,6,29,0,0,1,0,1,0,0,120.00
83.00,0,0,0,0,0,0,96,375,4,0,12,129,0,0,0,0,1,0,0,114.00
168.00,0,0,0,0,0,0,154,730,2,0,49,472,0,0,0,0,1,0,0,114.00
168.00,0,0,0,0,0,0,154,730,2,0,49,472,0,0,0,0,1,0,0,114.00
71.00,0,0,0,0,0,0,78,273,1,0,27,176,0,0,0,0,1,0,0,102.00
31.00,0,0,0,0,0,0,50,199,1,0,7,23,0,0,0,0,1,0,0,99.00
31.00,0,0,0,0,0,0,50,199,1,0,7,23,0,0,0,0,1,0,0,99.00
130.00,0,0,0,0,0,0,152,720,5,0,25,183,0,0,2,0,1,0,0,96.00
221.00,0,0,0,0,0,0,200,907,11,0,40,367,0,1,2,0,1,0,0,95.00
221.00,0,0,0,0,0,0,200,907,11,0,40,367,0,1,2,0,1,0,0,95.00
191.00,0,0,0,0,0,0,247,"1,070",7,0,30,217,1,0,2,0,1,0,0,88.00
40.00,1,0,0,0,0,0,11,28,0,0,17,214,1,0,1,0,1,0,0,87.00
40.00,1,0,0,0,0,0,11,28,0,0,17,214,1,0,1,0,1,0,0,87.00
40.00,0,0,0,0,0,0,16,59,0,0,21,142,1,0,1,0,1,0,0,83.00
123.00,0,0,0,0,0,0,160,634,4,0,20,214,1,0,1,0,1,0,0,83.00
123.00,0,0,0,0,0,0,160,634,4,0,20,214,1,0,1,0,1,0,0,83.00
225.00,0,0,0,0,0,0,288,"1,402",6,0,33,271,1,0,5,0,1,0,0,81.00
225.00,0,0,0,0,0,0,288,"1,402",6,0,33,271,1,0,5,0,1,0,0,81.00
107.00,0,0,0,0,0,0,144,490,3,0,19,304,1,0,4,0,1,0,0,72.00
121.00,0,0,0,0,0,0,147,830,4,0,9,76,1,0,1,0,1,0,0,69.00
121.00,0,0,0,0,0,0,147,830,4,0,9,76,1,0,1,0,1,0,0,69.00
91.00,0,0,0,0,0,0,2,3,0,0,41,321,4,0,0,0,1,0,0,67.00
91.00,0,0,0,0,0,0,2,3,0,0,41,321,4,0,0,0,1,0,0,67.00
137.00,0,0,0,0,0,0,148,537,6,1,22,279,1,0,0,0,1,0,0,66.00
31.00,0,0,0,0,0,0,25,108,1,0,12,64,0,0,0,0,1,0,0,63.00
170.00,0,0,0,0,0,0,107,529,0,0,51,561,4,0,2,0,1,0,0,62.00
170.00,0,0,0,0,0,0,107,529,0,0,51,561,4,0,2,0,1,0,0,62.00
114.00,0,0,0,0,0,0,151,641,2,0,31,153,0,0,0,0,1,0,0,56.00
101.00,0,0,0,0,0,0,183,698,2,0,15,109,1,0,1,0,1,0,0,55.00
28.00,0,0,0,0,0,0,24,110,1,0,9,84,0,0,0,0,1,0,0,53.00
156.00,0,0,0,0,0,0,148,601,2,0,43,392,3,0,3,0,1,0,0,52.00
114.00,0,0,0,0,0,0,49,234,2,0,36,388,2,0,1,0,1,0,0,48.00
114.00,0,0,0,0,0,0,49,234,2,0,36,388,2,0,1,0,1,0,0,48.00
114.00,0,0,0,0,0,0,49,234,2,0,36,388,2,0,1,0,1,0,0,48.00
114.00,0,0,0,0,0,0,49,234,2,0,36,388,2,0,1,0,1,0,0,48.00
114.00,0,0,0,0,0,0,49,234,2,0,36,388,2,0,1,0,1,0,0,48.00
131.00,0,0,0,0,0,0,187,758,3,0,20,188,2,0,2,0,1,0,0,40.00
131.00,0,0,0,0,0,0,187,758,3,0,20,188,2,0,2,0,1,0,0,40.00
147.00,0,0,0,0,0,0,61,260,0,0,59,494,4,0,0,0,1,0,0,36.00
147.00,0,0,0,0,0,0,61,260,0,0,59,494,4,0,0,0,1,0,0,36.00
89.00,0,0,0,0,0,0,202,751,1,0,10,55,0,0,0,0,1,0,0,34.00
89.00,0,0,0,0,0,0,202,751,1,0,10,55,0,0,0,0,1,0,0,34.00
47.00,0,0,0,0,0,0,5,67,0,0,21,215,0,0,0,0,1,0,0,33.00
34.00,0,0,0,0,0,0,48,189,0,0,9,97,0,0,1,0,1,0,0,32.00
34.00,0,0,0,0,0,0,48,189,0,0,9,97,0,0,1,0,1,0,0,32.00
34.00,0,0,0,0,0,0,48,189,0,0,9,97,0,0,1,0,1,0,0,32.00
34.00,0,0,0,0,0,0,48,189,0,0,9,97,0,0,1,0,1,0,0,32.00
34.00,0,0,0,0,0,0,48,189,0,0,9,97,0,0,1,0,1,0,0,32.00
71.00,0,0,0,0,0,0,62,256,1,0,18,154,3,0,0,0,1,0,0,29.00
71.00,0,0,0,0,0,0,62,256,1,0,18,154,3,0,0,0,1,0,0,29.00
56.00,0,0,0,0,0,0,37,140,0,0,26,250,0,0,0,0,1,0,0,29.00
56.00,0,0,0,0,0,0,37,140,0,0,26,250,0,0,0,0,1,0,0,29.00
56.00,0,0,0,0,0,0,37,140,0,0,26,250,0,0,0,0,1,0,0,29.00
74.00,1,0,0,0,0,0,56,282,1,1,26,173,1,0,0,0,1,0,0,27.00
30.00,0,0,0,0,0,0,45,183,1,0,5,58,0,0,0,0,1,0,0,27.00
154.00,0,0,0,0,0,0,207,863,7,0,24,111,0,0,1,0,1,0,0,26.00
228.00,0,0,0,0,0,0,98,336,3,0,80,755,6,0,0,0,1,0,0,25.00
105.00,0,0,0,0,0,0,143,597,2,0,25,183,1,0,2,0,1,0,0,25.00
105.00,0,0,0,0,0,0,143,597,2,0,25,183,1,0,2,0,1,0,0,25.00
105.00,0,0,0,0,0,0,143,597,2,0,25,183,1,0,2,0,1,0,0,25.00
105.00,0,0,0,0,0,0,143,597,2,0,25,183,1,0,2,0,1,0,0,25.00
68.00,0,0,0,0,0,0,45,289,3,0,15,148,0,0,1,0,1,0,0,21.00
185.00,0,0,0,0,0,0,278,885,6,0,43,327,0,0,1,0,1,0,0,368.00
307.00,1,0,0,0,0,0,261,"1,268",7,0,75,616,2,1,1,0,1,0,0,327.00
307.00,1,0,0,0,0,0,261,"1,268",7,0,75,616,2,1,1,0,1,0,0,327.00
307.00,1,0,0,0,0,0,261,"1,268",7,0,75,616,2,1,1,0,1,0,0,327.00
242.00,0,0,0,0,0,0,254,997,10,0,41,419,2,0,2,0,1,0,0,273.00
229.00,0,0,0,0,0,0,205,"1,043",6,2,46,319,4,0,2,0,1,0,0,267.00
288.00,0,0,0,0,0,0,234,"1,267",13,1,50,356,1,0,0,0,1,0,0,253.00
184.00,0,0,0,0,0,0,217,988,6,1,27,163,3,0,3,0,1,0,0,220.00
184.00,0,0,0,0,0,0,217,988,6,1,27,163,3,0,3,0,1,0,0,220.00
184.00,0,0,0,0,0,0,217,988,6,1,27,163,3,0,3,0,1,0,0,220.00
132.00,1,0,0,0,0,0,73,358,1,0,53,514,0,0,1,0,1,0,0,210.00
313.00,0,0,0,0,0,0,322,"1,631",15,0,32,363,1,0,1,0,1,0,0,196.00
271.00,0,0,0,0,0,0,227,"1,079",11,0,54,462,2,0,1,0,1,0,0,190.00
219.00,0,0,0,0,0,0,252,"1,313",6,0,29,298,1,0,1,0,1,0,0,188.00
48.00,0,0,0,0,0,0,64,283,0,0,17,94,0,0,0,0,1,0,0,186.00
180.00,0,0,0,0,0,0,268,"1,073",5,0,31,188,1,0,1,0,1,0,0,181.00
138.00,1,0,0,0,0,0,159,539,2,1,43,255,2,0,0,0,1,0,0,168.00
31.00,0,0,0,0,0,0,31,125,1,0,11,84,0,0,1,0,1,0,0,165.00
203.00,0,0,0,0,0,0,263,"1,025",4,0,38,277,4,0,1,0,1,0,0,161.00
96.00,0,0,0,0,0,0,110,437,4,0,16,128,1,0,0,0,1,0,0,161.00
285.00,2,1,10,1,0,0,293,"1,287",9,0,53,377,3,0,1,0,1,0,0,159.00
179.00,0,0,0,0,0,0,118,520,8,0,31,421,3,0,0,0,1,0,0,157.00
179.00,0,0,0,0,0,0,118,520,8,0,31,421,3,0,0,0,1,0,0,157.00
179.00,0,0,0,0,0,0,118,520,8,0,31,421,3,0,0,0,1,0,0,157.00
198.00,0,0,0,0,0,0,195,788,12,0,33,264,0,0,1,0,1,0,0,145.00
136.00,0,0,0,0,0,0,68,356,3,0,49,349,2,0,1,0,1,0,0,144.00
152.00,0,0,0,0,0,0,92,357,1,0,53,371,5,0,0,0,1,0,0,143.00
114.00,0,0,0,0,0,0,91,337,2,0,39,336,1,0,1,0,1,0,0,141.00
114.00,0,0,0,0,0,0,91,337,2,0,39,336,1,0,1,0,1,0,0,141.00
187.00,0,0,0,0,0,0,131,722,3,0,58,388,2,0,1,0,1,0,0,136.00
35.00,0,0,0,0,0,0,33,179,2,0,9,46,0,0,0,0,1,0,0,136.00
195.00,0,0,0,0,0,0,198,952,7,0,40,319,0,0,2,0,1,0,0,136.00
195.00,0,0,0,0,0,0,198,952,7,0,40,319,0,0,2,0,1,0,0,136.00
195.00,0,0,0,0,0,0,198,952,7,0,40,319,0,0,2,0,1,0,0,136.00
24.00,0,0,0,0,0,0,30,111,2,0,2,12,0,0,0,0,1,0,0,126.00
205.00,0,0,0,0,0,0,260,"1,272",8,0,27,151,0,0,1,0,1,0,0,126.00
98.00,0,0,0,0,0,0,110,490,5,0,13,137,0,0,0,0,1,0,0,125.00
151.00,0,0,0,0,0,0,39,166,0,0,60,551,5,0,0,0,1,0,0,123.00
68.00,0,0,0,0,0,0,74,344,2,0,17,145,0,0,1,0,1,0,0,121.00
25.00,0,0,0,0,0,0,18,101,0,0,5,57,1,0,0,0,1,0,0,114.00
139.00,0,0,0,0,0,0,218,824,9,0,8,60,0,0,2,0,1,0,0,112.00
172.00,0,0,0,0,0,0,218,813,7,0,30,263,1,0,1,0,1,0,0,111.00
172.00,0,0,0,0,0,0,218,813,7,0,30,263,1,0,1,0,1,0,0,111.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
226.00,0,0,0,0,0,0,299,"1,161",18,0,7,38,0,0,1,0,1,0,0,99.00
132.00,0,0,0,0,0,0,77,457,3,0,44,348,0,0,1,0,1,0,0,83.00
132.00,0,0,0,0,0,0,174,612,4,0,31,265,1,0,3,0,1,0,0,83.00
126.00,0,0,0,0,0,0,130,465,1,0,50,312,1,0,1,0,1,0,0,82.00
88.00,0,0,0,0,0,0,117,439,3,0,20,186,0,0,3,0,1,0,0,81.00
21.00,0,0,0,0,0,0,34,96,0,0,12,85,0,0,0,0,1,0,0,81.00
31.00,0,0,0,0,0,0,55,223,1,0,5,28,0,0,0,0,1,0,0,81.00
76.00,0,0,0,0,0,0,87,467,2,0,17,115,0,0,1,0,1,0,0,78.00
106.00,0,0,0,0,0,0,83,491,1,0,29,194,2,0,0,0,1,0,0,78.00
106.00,0,0,0,0,0,0,83,491,1,0,29,194,2,0,0,0,1,0,0,78.00
106.00,0,0,0,0,0,0,83,491,1,0,29,194,2,0,0,0,1,0,0,78.00
36.00,0,0,0,0,0,0,33,158,1,0,11,94,0,0,2,0,1,0,0,72.00
36.00,0,0,0,0,0,0,33,158,1,0,11,94,0,0,2,0,1,0,0,72.00
81.00,0,0,0,0,0,0,144,421,3,0,14,134,0,0,1,0,1,0,0,70.00
34.00,0,0,0,0,0,0,69,243,2,0,3,11,0,0,0,0,1,0,0,67.00
83.00,0,0,0,0,0,0,88,293,1,0,28,188,2,0,0,0,1,0,0,66.00
120.00,0,0,0,0,0,0,101,577,8,0,9,50,1,0,0,0,1,0,0,65.00
62.00,0,0,0,0,0,0,51,149,1,0,24,190,1,0,1,0,1,0,0,63.00
67.00,0,0,0,0,0,0,5,22,1,0,37,266,0,1,0,0,1,0,0,63.00
67.00,0,0,0,0,0,0,5,22,1,0,37,266,0,1,0,0,1,0,0,63.00
28.00,0,0,0,0,0,0,18,157,2,0,1,6,0,0,0,0,1,0,0,60.00
28.00,0,0,0,0,0,0,18,157,2,0,1,6,0,0,0,0,1,0,0,60.00
29.00,0,0,0,0,0,0,21,101,0,0,16,91,0,0,0,0,1,0,0,53.00
25.00,0,0,0,0,0,0,19,116,0,0,6,35,1,0,0,0,1,0,0,52.00
25.00,0,0,0,0,0,0,19,116,0,0,6,35,1,0,0,0,1,0,0,52.00
83.00,0,0,0,0,0,0,35,115,3,0,23,249,3,0,1,0,1,0,0,51.00
83.00,0,0,0,0,0,0,35,115,3,0,23,249,3,0,1,0,1,0,0,51.00
29.00,0,0,0,0,0,0,35,114,0,0,10,72,1,0,0,0,1,0,0,45.00
81.00,0,0,0,0,0,0,129,560,2,0,13,98,0,0,0,0,1,0,0,41.00
42.00,0,0,0,0,0,0,77,312,1,0,6,55,0,0,1,0,1,0,0,40.00
55.00,0,0,0,0,0,0,100,420,1,0,12,40,0,0,1,0,1,0,0,40.00
55.00,0,0,0,0,0,0,100,420,1,0,12,40,0,0,1,0,1,0,0,40.00
122.00,0,0,0,0,0,0,168,704,6,0,12,82,1,0,0,0,1,0,0,39.00
122.00,0,0,0,0,0,0,168,704,6,0,12,82,1,0,0,0,1,0,0,39.00
33.00,0,0,0,0,0,0,32,164,1,0,4,35,1,0,0,0,1,0,0,37.00
24.00,0,0,0,0,0,0,29,129,0,0,2,75,1,0,0,0,1,0,0,37.00
24.00,0,0,0,0,0,0,29,129,0,0,2,75,1,0,0,0,1,0,0,37.00
87.00,0,0,0,0,0,0,4,19,0,0,40,281,4,0,0,0,1,0,0,32.00
87.00,0,0,0,0,0,0,4,19,0,0,40,281,4,0,0,0,1,0,0,32.00
158.00,0,0,0,0,0,0,193,774,5,0,34,236,1,0,0,0,1,0,0,28.00
69.00,0,0,0,0,0,0,109,349,3,0,13,96,0,0,0,0,1,0,0,28.00
69.00,0,0,0,0,0,0,109,349,3,0,13,96,0,0,0,0,1,0,0,28.00
69.00,0,0,0,0,0,0,109,349,3,0,13,96,0,0,0,0,1,0,0,28.00
69.00,0,0,0,0,0,0,109,349,3,0,13,96,0,0,0,0,1,0,0,28.00
40.00,0,0,0,0,0,0,71,360,0,0,4,28,0,0,0,0,1,0,0,23.00
99.00,0,0,0,0,0,0,47,164,7,0,26,179,1,0,0,0,1,0,0,21.00
99.00,0,0,0,0,0,0,47,164,7,0,26,179,1,0,0,0,1,0,0,21.00
29.00,0,0,0,0,0,0,27,129,2,0,5,42,0,0,0,0,1,0,0,19.00
149.00,0,0,0,0,0,0,94,438,2,0,52,427,2,0,0,0,1,0,0,18.00
149.00,0,0,0,0,0,0,94,438,2,0,52,427,2,0,0,0,1,0,0,18.00
66.00,0,0,0,0,0,0,112,456,0,0,15,162,0,0,0,0,1,0,0,17.00
214.00,0,0,0,0,0,0,117,435,2,0,80,651,5,0,1,0,1,0,0,374.00
214.00,0,0,0,0,0,0,117,435,2,0,80,651,5,0,1,0,1,0,0,374.00
368.00,0,0,0,0,0,0,279,"1,305",13,0,64,788,6,0,2,0,1,0,0,361.00
302.00,0,0,0,0,0,0,120,728,8,1,81,826,5,0,1,0,1,0,0,340.00
196.00,0,0,0,0,0,0,242,983,7,0,26,269,2,0,1,0,1,0,0,317.00
196.00,0,0,0,0,0,0,242,983,7,0,26,269,2,0,1,0,1,0,0,317.00
273.00,0,0,0,0,0,0,284,"1,105",8,0,58,476,4,0,0,0,1,0,0,266.00
123.00,0,0,0,0,0,0,43,171,0,0,56,429,3,0,0,0,1,0,0,264.00
123.00,0,0,0,0,0,0,43,171,0,0,56,429,3,0,0,0,1,0,0,264.00
131.00,0,0,0,0,0,0,178,626,4,0,30,287,0,0,2,0,1,0,0,233.00
137.00,2,1,21,1,0,0,87,370,2,0,53,353,1,0,2,0,1,0,0,225.00
283.00,0,0,0,0,0,0,272,"1,327",8,0,53,455,3,0,1,0,1,0,0,223.00
283.00,0,0,0,0,0,0,272,"1,327",8,0,53,455,3,0,1,0,1,0,0,223.00
136.00,0,0,0,0,0,0,133,644,3,1,32,239,1,0,2,0,1,0,0,192.00
36.00,0,0,0,0,0,0,49,208,0,0,7,59,1,0,0,0,1,0,0,192.00
125.00,0,0,0,0,0,0,176,744,5,0,11,136,1,0,0,0,1,0,0,190.00
125.00,0,0,0,0,0,0,176,744,5,0,11,136,1,0,0,0,1,0,0,190.00
73.00,0,0,0,0,0,0,156,529,2,0,11,70,0,0,2,0,1,0,0,178.00
157.00,0,0,0,0,0,0,156,628,5,0,27,299,3,0,0,0,1,0,0,178.00
188.00,0,0,0,0,0,0,276,"1,122",9,0,23,125,0,0,1,0,1,0,0,170.00
93.00,0,0,0,0,0,0,93,358,3,0,21,225,1,0,0,0,1,0,0,169.00
181.00,0,0,0,0,0,0,238,888,3,0,36,327,3,0,0,0,1,0,0,164.00
75.00,0,0,0,0,0,0,81,448,4,0,9,22,0,0,0,0,1,0,0,163.00
82.00,0,0,0,0,0,0,49,253,2,0,30,224,0,0,1,0,1,0,0,160.00
97.00,0,0,0,0,0,0,47,260,2,0,27,279,3,0,2,0,1,0,0,158.00
91.00,0,0,0,0,0,0,105,465,2,0,21,180,1,0,0,0,1,0,0,154.00
186.00,0,0,0,0,0,0,180,896,6,0,32,214,3,0,0,0,1,0,0,149.00
186.00,0,0,0,0,0,0,180,896,6,0,32,214,3,0,0,0,1,0,0,149.00
78.00,0,0,0,0,0,0,56,275,1,0,27,256,1,0,3,0,1,0,0,147.00
63.00,0,0,0,0,0,0,74,354,2,0,11,90,0,0,1,0,1,0,0,145.00
81.00,0,0,0,0,0,0,108,423,3,0,16,114,0,0,1,0,1,0,0,140.00
267.00,0,0,0,0,0,0,230,"1,124",12,0,58,416,0,0,3,0,1,0,0,135.00
267.00,0,0,0,0,0,0,230,"1,124",12,0,58,416,0,0,3,0,1,0,0,135.00
